219877,219877,219877
033902,033902,033902
033902,033902,033902
606673,606673,606673
219877,219877,219877
608858,608858,608858
219877,219877,219877
221818,221818,221818
221818,221818,221818
608384,608384,608384
033902,033902,033902
025638,025638,025638
608384,608384,608384
608384,608384,608384
608384,608384,608384
148550,148550,148550
148550,148550,148550
176599,176599,176599
227514,227514,227514
148550,148550,148550
032847,032847,032847
214371,214371,214371
032847,032847,032847
214371,214371,214371
214371,214371,214371
221818,221818,221818
214371,214371,214371
032847,032847,032847
032847,032847,032847
608384,608384,608384
033902,033902,033902
025638,025638,025638
072825,072825,072825
038506,038506,038506
032489,032489,032489
212304,212304,212304
038506,038506,038506
012946,012946,012946
072825,072825,072825
230986,230986,230986
072825,072825,072825
012946,012946,012946
012946,012946,012946
012946,012946,012946
012946,012946,012946
032489,032489,032489
038506,038506,038506
168987,168987,168987
025638,025638,025638
025638,025638,025638
608858,608858,608858
606673,606673,606673
219877,219877,219877
033902,033902,033902
003960,003960,003960
033902,033902,033902
033902,033902,033902
016681,016681,016681
176599,176599,176599
148550,148550,148550
148550,148550,148550
148550,148550,148550
606342,606342,606342
128638,128638,128638
148550,148550,148550
920906,920906,920906
227514,227514,227514
148550,148550,148550
148550,148550,148550
148550,148550,148550
148550,148550,148550
227514,227514,227514
227514,227514,227514
148550,148550,148550
148550,148550,148550
148550,148550,148550
148550,148550,148550
148550,148550,148550
148550,148550,148550
148550,148550,148550
227514,227514,227514
148550,148550,148550
148550,148550,148550
148550,148550,148550
148550,148550,148550
128638,128638,128638
227514,227514,227514
227514,227514,227514
227514,227514,227514
148550,148550,148550
148550,148550,148550
148550,148550,148550
227514,227514,227514
176599,176599,176599
148550,148550,148550
174332,174332,174332
176599,176599,176599
148550,148550,148550
148550,148550,148550
012028,012028,012028
227514,227514,227514
128638,128638,128638
227514,227514,227514
148550,148550,148550
174332,174332,174332
236784,236784,236784
033902,033902,033902
033902,033902,033902
606673,606673,606673
033902,033902,033902
608384,608384,608384
033902,033902,033902
236784,236784,236784
012028,012028,012028
148550,148550,148550
174332,174332,174332
148550,148550,148550
176599,176599,176599
227514,227514,227514
025638,025638,025638
016681,016681,016681
016681,016681,016681
204531,204531,204531
606632,606632,606632
606632,606632,606632
204531,204531,204531
204531,204531,204531
